// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper,HExp
30110,Onoki,Onoki,Onoki,240,278880,1,697184,361563,3,2714,5428,217,85,152,75,92,96,192,87,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,7049,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43564
30101,Hanzou,Hanzou,Hanzou,240,278880,0,697184,361563,2,2714,5428,217,85,152,75,92,96,192,87,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,7322,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43564
30043,Hidan,Hidan,Hidan,240,278880,1,697184,361563,2,2714,5428,217,85,152,75,92,96,192,87,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10051,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43564
30107,Medinin,Medinin,Medinin,245,284760,1,560221,263640,2,2772,5544,221,87,155,76,94,98,196,89,10,12,1,7,80,0x0203695,180,900,384,288,0,0,0,0,0,0,0,2054,50,6402,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31765
30092,Tsunade,Tsunade,Tsunade,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10048,1500,6299,1500,721,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30046,Hiruzen,Hiruzen,Hiruzen,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,2,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10044,1500,6360,1500,10041,1500,2116,50,0,0,0,0,0,0,0,0,0,0,0,0,45379
30090,Tobirama,Tobirama,Tobirama,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10023,1500,10099,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30064,Minato,Minato,Minato,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10069,1500,1110,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30104,Hiruzen_Bushin,Hiruzen Bushin,Hiruzen Bushin,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,10047,1500,1611,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30108,Minato_Bushin,Minato Bushin,Minato Bushin,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,6400,1500,6401,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30115,Tobirama_Bushin,Tobirama Bushin,Tobirama Bushin,250,289800,1,726233,376628,2,2825,5650,225,89,158,78,95,100,200,90,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,7446,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45379
30073,Ninja_Misterioso,Ninja Misterioso,Ninja Misterioso,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30051,Kabuto_War,Kabuto War,Kabuto War,255,5000000,0,0,0,3,20000,25000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,212,384,360,100,10090,1500,2052,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30061,Madara,Madara,Madara,255,10000000,0,0,0,3,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,212,384,360,3348000,10024,1500,1511,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30062,Madara_Sabio,Madara Sabio,Madara Sabio,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30066,Naruto_4_Caldas,Naruto 4 Caldas,Naruto 4 Caldas,255,10000000,0,0,0,3,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30067,Naruto_Ashura,Naruto Ashura,Naruto Ashura,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30068,Naruto_Kurama,Naruto Kurama,Naruto Kurama,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,10037,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30070,Naruto_Shippuuden_Kurama,Naruto Shippuuden Kurama,Naruto Shippuuden Kurama,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30132,Naruto_Sannin,Naruto Sannin,Naruto Sannin,255,1000000,1,537959,10343,2,20000,10000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,100,2049,100,2051,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13019
30091,TobiramaEdo,Tobirama Edo,Tobirama Edo,255,1000000,0,0,0,1,30000,35000,50,25,400,300,300,400,400,400,10,12,1,7,80,0x6283695,130,900,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30099,Hagoromo,Hagoromo,Hagoromo,255,10000000,0,0,0,3,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,212,384,360,3348000,2053,100,8113,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30102,Hidan_Jashin,Hidan Jashin,Hidan Jashin,255,5000000,0,0,0,2,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,900,384,288,100,2050,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30103,Hinata_War,Hinata War,Hinata War,255,5000000,0,0,0,2,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,900,384,288,100,2048,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30151,Itachi_Edo,Itachi Edo,Itachi Edo,255,7000000,0,0,0,3,15000,20000,50,25,400,150,150,1000,400,150,10,12,1,7,80,0x6283695,130,900,384,288,100,2048,100,2108,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30152,Zetsu_Clone,Zetsu Clone,Zetsu Clone,240,200000,0,0,0,1,2714,5428,217,85,152,75,92,96,192,87,10,12,1,7,80,0x0203695,150,900,384,288,0,0,0,0,0,0,0,969,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30008,Taka_Juugo,Taka Juugo,Taka Juugo,255,71925,0,36123,57606,1,1128,2256,89,35,63,31,38,40,80,36,10,12,1,7,80,0x0203695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
30009,Taka_Karin,Taka Karin,Taka Karin,255,71925,0,36123,57606,1,1128,2256,89,35,63,31,38,40,80,36,10,12,1,7,80,0x3695,180,1000,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
30010,Taka_Suigetsu,Taka Suigetsu,Taka Suigetsu,255,71925,0,36123,57606,1,1128,2256,89,35,63,31,38,40,80,36,10,12,1,7,81,0x3695,180,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
30011,Taka_Sasuke,Taka Sasuke,Taka Sasuke,255,71925,0,36123,57606,1,1128,2256,89,35,63,31,38,40,80,36,10,12,1,7,80,0x3695,180,480,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
30022,Ichibi,Ichibi,Ichibi,255,300000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,200,10,12,2,9,80,103298709,100,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30023,Nibi,Nibi,Nibi,255,300000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,200,10,12,2,7,40,103298709,100,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30024,Sanbi,Sanbi,Sanbi,255,300000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,300,10,12,2,7,80,103298709,100,1100,616,528,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,Yonbi,Yonbi,Yonbi,255,400000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,300,10,12,2,9,80,103298709,100,1306,616,288,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30026,Gobi,Gobi,Gobi,255,400000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,250,10,12,2,7,80,103298709,100,1552,1152,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30027,Rokubi,Rokubi,Rokubi,255,400000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,200,10,12,2,7,80,103298709,100,2276,576,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,Shichibi,Shichibi,Shichibi,255,500000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,150,10,12,2,0,40,103298709,100,480,840,432,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30029,Hachibi,Hachibi,Hachibi,255,500000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,200,10,12,2,7,80,103298709,100,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30030,Kyuubi,Kyuubi,Kyuubi,255,500000000,1,0,0,5,60000,60000,65,75,2000,200,50,2000,800,200,10,12,2,7,80,103298709,100,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,Juubi,Juubi,Juubi,255,1000000000,1,0,0,5,60000,60000,65,75,5000,200,50,5000,800,200,10,12,2,7,80,103298709,100,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,HIRAISHIN,Hiraishin,Hiraishin,100,4500,0,0,0,9,300,300,80,10,10,60,10,10,100,10,10,12,1,0,20,0x00000040,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30012,Doki1,Doki1,Doki1,255,1000,0,0,0,1,14000,24000,50,50,600,100,5,100,550,200,10,12,1,7,48,0x3885,100,576,432,288,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,0
30013,Doki1,Doki2,Doki2,255,1000,0,0,0,1,14000,24000,50,50,700,100,1,1000,550,500,10,12,1,7,80,0x3885,100,1008,864,288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0
30014,Doki2,Doki2,Doki2,255,1000,0,0,0,1,14000,24000,50,50,700,100,1,1000,550,500,10,12,1,7,80,0x3885,100,1008,864,288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0
30015,Doki1,Doki3,Doki3,255,1000,0,0,0,1,14000,24000,50,50,200,100,1,100,550,200,10,12,1,7,80,0x3885,100,523,528,432,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,0
30016,Doki2,Doki3,Doki3,255,1000,0,0,0,1,14000,24000,50,50,200,100,1,100,550,200,10,12,1,7,80,0x3885,100,523,528,432,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,0
30017,Doki3,Doki3,Doki3,255,1000,0,0,0,1,14000,24000,50,50,200,100,1,100,550,200,10,12,1,7,80,0x3885,100,523,528,432,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,0
30018,C1,C1,C1,1,1000,0,0,0,0,0,0,30,80,1,1,1,1,600,1,10,12,1,7,88,0x6200085,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30020,C3,C3,C3,1,1000,0,0,0,1,1,1,99,99,1,5000,1,1,1,1,10,12,1,7,88,0x0,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30203,Ninjas_RAID,Ninja,Ninja,38,4638,1,566,637,1,177,355,34,14,24,12,15,16,31,14,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
30204,Ninjas_da_Grama_RAID,Ninja da Grama,Ninja da Grama,38,4638,1,566,637,1,177,355,34,14,24,12,15,16,31,14,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
30206,Kin_RAID,Kin,Kin,43,5250,1,725,785,1,200,400,39,16,28,14,17,18,35,16,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097
30207,Zaku_RAID,Zaku,Zaku,39,4725,1,581,654,1,180,361,35,14,25,13,15,16,32,15,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995
30205,Dosu_RAID,Dosu,Dosu,45,5513,1,758,821,1,204,409,41,16,29,14,18,18,36,17,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148
30208,Ninja_Misterioso_RAID,Ninja Misterioso,Ninja Misterioso,50,36225,1,843,913,1,226,452,45,18,32,16,19,20,40,18,10,12,1,7,80,0x0203695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276
30200,Capanga_RAID,Capanga,Capanga,72,52500,1,3221,5659,1,818,1636,65,26,46,23,28,29,58,26,10,12,1,7,80,0x0203695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30201,Haku_RAID,Haku,Haku,91,66150,1,33204,52951,1,1039,2078,82,33,58,29,35,37,73,33,10,12,1,7,80,0x0203695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989
30202,Zabuza_RAID,Zabuza,Zabuza,99,71925,1,36123,57606,1,1128,2256,89,35,63,31,38,40,80,36,10,12,1,7,80,0x0203695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
30136,Puppets1_RAID,Puppets,Puppets,200,1000000,1,3221,5659,3,2000,5000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30137,Puppets2_RAID,Puppets,Puppets,200,1000000,1,3221,5659,3,2000,5000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30138,Hiruko_RAID,Hiruko,Hiruko,220,3000000,1,3221,5659,3,5000,10000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x6283695,180,1152,384,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30139,Gai_RAID,Gai,Gai,200,1500000,1,3221,5659,3,5000,10000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30140,Lee_RAID,Lee,Lee,200,1500000,1,3221,5659,3,5000,10000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30141,Tenten_RAID,Tenten,Tenten,200,1500000,1,3221,5659,3,4000,6000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30142,Neji_RAID,Neji,Neji,200,1500000,1,3221,5659,3,5000,10000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30144,Sasori_RAID,Sasori,Sasori,220,2000000,1,3221,5659,3,5000,10000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30143,Sasori_Puppet_RAID,Sasori Puppet,Sasori Puppet,240,5000000,1,3221,5659,3,8000,16000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30145,Puppets3_RAID,Puppets,Puppets,180,100000,1,3221,5659,3,1000,2000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30146,Puppets4_RAID,Puppets,Puppets,180,100000,1,3221,5659,3,1000,2000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30147,Deidara_RAID,Deidara,Deidara,240,6000000,1,3221,5659,3,8000,16000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30148,Argila1_RAID,Argila,Argila,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30149,Argila2_RAID,Argila,Argila,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30150,Argila3_RAID,Argila,Argila,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30153,Sai_RAID,Sai,Sai,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30154,Kabuto_RAID,Kabuto,Kabuto,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30155,Orochimaru_RAID,Orochimaru,Orochimaru,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
30156,Naruto_4_Caudas_RAID,Naruto 4 Caudas,Naruto 4 Caudas,180,150000,1,3221,5659,3,2000,4000,50,30,111,55,67,70,250,63,10,12,1,7,80,0x0283695,180,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364
1285,ARCHER_GUARDIAN,Archer Guardian,Archer Guardian,74,28634,1,1,0,12,1232,480,56,60,95,80,80,90,165,55,14,16,2,7,80,0x6201E85,265,1200,1200,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1286,KNIGHT_GUARDIAN,Knight Guardian,Knight Guardian,86,30214,1,1,0,2,1408,280,88,30,110,40,140,65,125,65,14,16,2,7,80,0x6201E85,275,1200,1200,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1287,SOLDIER_GUARDIAN,Soldier Guardian,Soldier Guardian,56,15670,1,1,0,1,873,163,56,0,85,56,100,45,103,43,10,12,2,7,20,0x6202085,265,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1288,EMPELIUM,Emperium,Emperium,90,700,1,0,0,1,66,13,64,50,1,17,80,50,26,20,10,12,0,8,26,0x6370000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,TREASURE_BOX1,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,TREASURE_BOX2,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,TREASURE_BOX3,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,TREASURE_BOX4,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,TREASURE_BOX5,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,TREASURE_BOX6,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,TREASURE_BOX7,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,TREASURE_BOX8,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,TREASURE_BOX9,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,TREASURE_BOX10,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,TREASURE_BOX11,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,TREASURE_BOX12,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,TREASURE_BOX13,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,TREASURE_BOX14,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,TREASURE_BOX15,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,TREASURE_BOX16,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
